cases.confirmed,mov.avg.p1.chart,mov.avg.p1,mov.avg.p2,time.series.1,time.series.2
0,0.2857142857142857,0.42857142857142855,1.380952380952381,0,0.3103448275862069
0,0.42857142857142855,0.2857142857142857,1.380952380952381,0,0.20689655172413793
1,0.7142857142857143,0.42857142857142855,1.4285714285714286,0.7,0.3
0,0.7142857142857143,0.2857142857142857,1.1428571428571428,0,0.25
2,0.7142857142857143,0.42857142857142855,1.0952380952380953,1.826086956521739,0.3913043478260869
2,0.7142857142857143,0.7142857142857143,1.1428571428571428,1.75,0.625
0,0.5714285714285714,0.7142857142857143,1.0952380952380953,0,0.6521739130434782
0,0.8571428571428571,0.7142857142857143,0.9047619047619048,0,0.7894736842105263
0,0.8571428571428571,0.7142857142857143,0.7619047619047619,0,0.9375000000000001
0,0.5714285714285714,0.5714285714285714,0.6190476190476191,0,0.923076923076923
2,0.8571428571428571,0.8571428571428571,0.6666666666666666,3,1.2857142857142858
2,1.5714285714285714,0.8571428571428571,0.6666666666666666,3,1.2857142857142858
0,1.7142857142857142,0.5714285714285714,0.6190476190476191,0,0.923076923076923
2,1.7142857142857142,0.8571428571428571,0.6666666666666666,3,1.2857142857142858
5,1.5714285714285714,1.5714285714285714,0.9047619047619048,5.526315789473684,1.7368421052631577
1,1.5714285714285714,1.7142857142857142,0.9047619047619048,1.1052631578947367,1.894736842105263
0,1.5714285714285714,1.7142857142857142,0.9047619047619048,0,1.894736842105263
1,1.5714285714285714,1.5714285714285714,0.9047619047619048,1.1052631578947367,1.7368421052631577
2,1.1428571428571428,1.5714285714285714,0.9523809523809523,2.1,1.6500000000000001
0,1.4285714285714286,1.5714285714285714,0.9523809523809523,0,1.6500000000000001
2,1.5714285714285714,1.5714285714285714,1.0476190476190477,1.909090909090909,1.5
2,1.8571428571428572,1.1428571428571428,1.1428571428571428,1.75,1
3,2.142857142857143,1.4285714285714286,1.2857142857142858,2.333333333333333,1.1111111111111112
1,3.2857142857142856,1.5714285714285714,1.2857142857142858,0.7777777777777777,1.222222222222222
3,3.2857142857142856,1.8571428571428572,1.4285714285714286,2.1,1.3
4,3.857142857142857,2.142857142857143,1.5238095238095237,2.625,1.40625
8,3.5714285714285716,3.2857142857142856,1.8095238095238095,4.421052631578947,1.8157894736842104
2,3.5714285714285716,3.2857142857142856,1.9047619047619047,1.05,1.725
6,5,3.857142857142857,2.1904761904761907,2.7391304347826084,1.7608695652173911
1,5.285714285714286,3.5714285714285716,2.238095238095238,0.44680851063829785,1.5957446808510638
1,5,3.5714285714285716,2.2857142857142856,0.4375,1.5625000000000002
13,6.285714285714286,5,2.8095238095238093,4.627118644067797,1.7796610169491527
6,7.428571428571429,5.285714285714286,3,2,1.7619047619047619
6,8.571428571428571,5,3.2857142857142856,1.8260869565217392,1.5217391304347827
11,9,6.285714285714286,3.7142857142857144,2.9615384615384612,1.6923076923076923
14,9.285714285714286,7.428571428571429,4.142857142857143,3.379310344827586,1.7931034482758619
9,10.285714285714286,8.571428571428571,4.523809523809524,1.9894736842105263,1.894736842105263
4,12.428571428571429,9,4.714285714285714,0.8484848484848485,1.909090909090909
15,13.142857142857142,9.285714285714286,5.380952380952381,2.787610619469026,1.7256637168141593
13,15.428571428571429,10.285714285714286,5.904761904761905,2.2016129032258065,1.7419354838709677
21,17.142857142857142,12.428571428571429,6.904761904761905,3.0413793103448272,1.8
16,18.857142857142858,13.142857142857142,7.571428571428571,2.1132075471698113,1.7358490566037736
30,20,15.428571428571429,8.904761904761905,3.368983957219251,1.732620320855615
21,21.571428571428573,17.142857142857142,9.761904761904763,2.1512195121951216,1.7560975609756095
16,20.428571428571427,18.857142857142858,10.476190476190476,1.5272727272727273,1.8
23,20.571428571428573,20,11.428571428571429,2.0124999999999997,1.75
24,21.142857142857142,21.571428571428573,12.380952380952381,1.9384615384615385,1.7423076923076923
13,20.285714285714285,20.428571428571427,12.619047619047619,1.030188679245283,1.6188679245283017
17,19.142857142857142,20.571428571428573,13.333333333333334,1.275,1.542857142857143
34,17.285714285714285,21.142857142857142,14.666666666666666,2.3181818181818183,1.4415584415584415
15,16.571428571428573,20.285714285714285,15.333333333333334,0.9782608695652174,1.3229813664596273
8,17.428571428571427,19.142857142857142,15.666666666666666,0.5106382978723405,1.2218844984802433
10,17.714285714285715,17.285714285714285,15.523809523809524,0.6441717791411044,1.1134969325153374
19,16.285714285714285,16.571428571428573,16.142857142857142,1.176991150442478,1.0265486725663717
19,15,17.428571428571427,16.761904761904763,1.1335227272727273,1.039772727272727
19,14.857142857142858,17.714285714285715,17.142857142857142,1.1083333333333334,1.0333333333333334
24,16.857142857142858,16.285714285714285,17.61904761904762,1.362162162162162,0.9243243243243242
6,18.285714285714285,15,17.476190476190474,0.34332425068119893,0.8583106267029974
7,19.428571428571427,14.857142857142858,17.61904761904762,0.3972972972972973,0.8432432432432432
24,19.428571428571427,16.857142857142858,18.047619047619047,1.3298153034300793,0.9340369393139842
29,18,18.285714285714285,18.80952380952381,1.5417721518987342,0.9721518987341772
27,19.428571428571427,19.428571428571427,19.095238095238095,1.4139650872817955,1.0174563591022443
19,19.142857142857142,19.428571428571427,19.238095238095237,0.9876237623762376,1.00990099009901
14,17.714285714285715,18,18.476190476190474,0.7577319587628867,0.9742268041237114
16,15.571428571428571,19.428571428571427,18.238095238095237,0.8772845953002611,1.0652741514360313
5,15.142857142857142,19.142857142857142,17.714285714285715,0.282258064516129,1.0806451612903225
14,14.857142857142858,17.714285714285715,17.285714285714285,0.8099173553719009,1.0247933884297522
14,15,15.571428571428571,16.80952380952381,0.8328611898016997,0.9263456090651557
24,14,15.142857142857142,17.333333333333332,1.3846153846153848,0.8736263736263736
17,13.428571428571429,14.857142857142858,17.333333333333332,0.9807692307692308,0.8571428571428572
15,12.714285714285714,15,16.428571428571427,0.9130434782608696,0.9130434782608696
9,13.285714285714286,14,16.142857142857142,0.5575221238938053,0.8672566371681416
1,12,13.428571428571429,15.80952380952381,0.06325301204819277,0.8493975903614458
9,11,12.714285714285714,15.761904761904763,0.5709969788519638,0.8066465256797583
18,10.857142857142858,13.285714285714286,15.714285714285714,1.1454545454545455,0.8454545454545456
15,9.857142857142858,12,15.523809523809524,0.9662576687116564,0.7730061349693251
10,10.571428571428571,11,15.095238095238095,0.6624605678233438,0.7287066246056783
14,11.714285714285714,10.857142857142858,14.619047619047619,0.9576547231270358,0.7426710097719871
2,13.571428571428571,9.857142857142858,14.428571428571429,0.1386138613861386,0.6831683168316832
6,15.571428571428571,10.571428571428571,14.380952380952381,0.4172185430463576,0.7350993377483444
17,19.428571428571427,11.714285714285714,14.047619047619047,1.2101694915254237,0.8338983050847457
31,22,13.571428571428571,14.142857142857142,2.191919191919192,0.9595959595959596
29,23.857142857142858,15.571428571428571,14.238095238095237,2.036789297658863,1.0936454849498327
37,24.857142857142858,19.428571428571427,15.095238095238095,2.451104100946372,1.2870662460567823
32,26.285714285714285,22,15.952380952380953,2.005970149253731,1.3791044776119403
15,27.142857142857142,23.857142857142858,15.904761904761905,0.9431137724550898,1.5
13,29.142857142857142,24.857142857142858,16.285714285714285,0.7982456140350878,1.5263157894736843
27,29.285714285714285,26.285714285714285,16.904761904761905,1.5971830985915492,1.5549295774647887
37,30.857142857142858,27.142857142857142,18,2.0555555555555554,1.507936507936508
43,33.57142857142857,29.142857142857142,18.904761904761905,2.27455919395466,1.5415617128463475
38,33.714285714285715,29.285714285714285,19.904761904761905,1.909090909090909,1.471291866028708
43,32.857142857142854,30.857142857142858,21.238095238095237,2.024663677130045,1.452914798206278
34,32.714285714285715,33.57142857142857,22.428571428571427,1.515923566878981,1.496815286624204
14,31.285714285714285,33.714285714285715,23.047619047619047,0.6074380165289256,1.462809917355372
21,31.857142857142858,32.857142857142854,23.61904761904762,0.8891129032258064,1.3911290322580643
36,31,32.714285714285715,24.476190476190474,1.4708171206225682,1.3365758754863815
33,30.571428571428573,31.285714285714285,25.333333333333332,1.3026315789473686,1.2349624060150377
42,31.142857142857142,31.857142857142858,26.857142857142858,1.5638297872340425,1.1861702127659575
37,34,31,27.952380952380953,1.323679727427598,1.1090289608177173
31,36.714285714285715,30.571428571428573,29.333333333333332,1.0568181818181819,1.0422077922077924
18,39.57142857142857,31.142857142857142,29.904761904761905,0.6019108280254777,1.0414012738853502
41,40.285714285714285,34,31.047619047619047,1.3205521472392638,1.0950920245398772
55,41.142857142857146,36.714285714285715,32.19047619047619,1.7085798816568047,1.1405325443786982
53,42.857142857142854,39.57142857142857,33.333333333333336,1.5899999999999999,1.187142857142857
47,43.857142857142854,40.285714285714285,33.80952380952381,1.3901408450704225,1.1915492957746479
43,44.142857142857146,41.142857142857146,34.333333333333336,1.2524271844660193,1.1983356449375866
43,47.57142857142857,42.857142857142854,35.666666666666664,1.205607476635514,1.2016021361815754
25,51.142857142857146,43.857142857142854,36.23809523809524,0.6898817345597897,1.210249671484888
43,59.857142857142854,44.142857142857146,37,1.162162162162162,1.193050193050193
79,68.71428571428571,47.57142857142857,39,2.0256410256410255,1.2197802197802197
78,76.71428571428571,51.142857142857146,40.666666666666664,1.918032786885246,1.2576112412177987
108,79.85714285714286,59.857142857142854,44,2.4545454545454546,1.3603896103896103
105,85.57142857142857,68.71428571428571,46.95238095238095,2.2363083164300206,1.4634888438133875
99,91.85714285714286,76.71428571428571,50.04761904761905,1.978116079923882,1.5328258801141768
47,95.57142857142857,79.85714285714286,51.61904761904762,0.9105166051660516,1.5470479704797049
83,99.71428571428571,85.57142857142857,54.57142857142857,1.5209424083769634,1.568062827225131
123,100.85714285714286,91.85714285714286,58.714285714285715,2.094890510948905,1.5644768856447688
104,102.57142857142857,95.57142857142857,62.095238095238095,1.6748466257668713,1.5391104294478528
137,103,99.71428571428571,66.61904761904762,2.0564689063616868,1.4967834167262328
113,103.71428571428571,100.85714285714286,70.23809523809524,1.6088135593220338,1.4359322033898305
111,105.57142857142857,102.57142857142857,74.04761904761905,1.4990353697749195,1.385209003215434
50,108,103,75.57142857142857,0.6616257088846881,1.3629489603024576
88,116,103.71428571428571,77.80952380952381,1.130966952264382,1.332925336597307
136,126.14285714285714,105.57142857142857,81.66666666666667,1.6653061224489796,1.2927113702623905
121,132.85714285714286,108,84.9047619047619,1.4251261918115536,1.2720134604598992
193,131.28571428571428,116,91.85714285714286,2.1010886469673404,1.2628304821150855
184,132.85714285714286,126.14285714285714,98.57142857142857,1.8666666666666667,1.2797101449275363
158,142.28571428571428,132.85714285714286,104.04761904761905,1.5185354691075514,1.276887871853547
39,150,131.28571428571428,104.71428571428571,0.37244201909959074,1.2537517053206002
99,156.57142857142858,132.85714285714286,107.38095238095238,0.9219512195121952,1.237250554323725
202,162.85714285714286,142.28571428571428,113.23809523809524,1.783851976450799,1.2565180824222035
175,164.28571428571428,150,117.85714285714286,1.4848484848484849,1.2727272727272727
239,169.42857142857142,156.57142857142858,124.0952380952381,1.9259401381427474,1.261703760552571
228,182.42857142857142,162.85714285714286,129.95238095238096,1.7544888237449614,1.2532063026749725
168,204.57142857142858,164.28571428571428,133.23809523809524,1.2609006433166547,1.2330235882773408
75,235,169.42857142857142,134.57142857142858,0.5573248407643312,1.2590233545647556
190,252.71428571428572,182.42857142857142,139.66666666666666,1.360381861575179,1.3061711558131606
357,274.42857142857144,204.57142857142858,150.8095238095238,2.367224502683928,1.3564887906536156
388,309.14285714285717,235,164.33333333333334,2.36105476673428,1.430020283975659
363,322.57142857142856,252.71428571428572,175.0952380952381,2.0731574653249933,1.4432961653521892
380,352.42857142857144,274.42857142857144,187.8095238095238,2.0233265720081137,1.4612068965517244
411,402.42857142857144,309.14285714285717,202.0952380952381,2.033694627709708,1.529688972667295
169,453.85714285714283,322.57142857142856,207.76190476190476,0.8134311253724502,1.5526014210405683
399,521.4285714285714,352.42857142857144,222.57142857142858,1.792682926829268,1.5834403080872914
707,595.4285714285714,402.42857142857144,249.76190476190476,2.83069590085796,1.611248808388942
748,640.5714285714286,453.85714285714283,279.6190476190476,2.6750681198910082,1.6231267029972754
836,693.1428571428571,521.4285714285714,310.23809523809524,2.6947045280122794,1.6807367613200308
898,750.7142857142857,595.4285714285714,344.23809523809524,2.608659565638401,1.7296998201687648
727,864.7142857142857,640.5714285714286,371.3333333333333,1.9578096947935368,1.7250577071043858
537,996.4285714285714,693.1428571428571,395.04761904761904,1.3593297974927676,1.7545805207328833
802,1114.2857142857142,750.7142857142857,428.5238095238095,1.8715412823647073,1.7518613179242137
1505,1267.2857142857142,864.7142857142857,490.57142857142856,3.067850902737333,1.7626674432149096
1670,1406.5714285714287,996.4285714285714,561.7619047619048,2.972789692294651,1.7737560396711027
1661,1489.5714285714287,1114.2857142857142,629.4761904761905,2.638701868522581,1.7701792873893636
1969,1589.5714285714287,1267.2857142857142,712.3809523809524,2.763970588235294,1.7789438502673796
1702,1747.5714285714287,1406.5714285714287,785.4285714285714,2.166969807202619,1.7908330301927975
1118,1865,1489.5714285714287,835.0952380952381,1.3387694588584136,1.7837144323430463
1502,1884.857142857143,1589.5714285714287,897.5714285714286,1.6734044246379118,1.7709692821900367
2611,1860.2857142857142,1747.5714285714287,1004.9047619047619,2.598256172108231,1.739041842392077
2492,1809.5714285714287,1865,1105.095238095238,2.2550092644460724,1.6876373507993279
1800,1729.4285714285713,1884.857142857143,1173.5238095238096,1.533841908781042,1.6061515987664339
1797,1683,1860.2857142857142,1241,1.4480257856567285,1.4990215264187867
1347,1600.2857142857142,1809.5714285714287,1285.5714285714287,1.0477830870096676,1.407600844538282
557,1485.857142857143,1729.4285714285713,1304.047619047619,0.42713164140953075,1.3262004747124339
1177,1452.5714285714287,1683,1341.095238095238,0.8776408763270959,1.2549444306359407
2032,1426.2857142857142,1600.2857142857142,1404.1904761904761,1.4470971242539339,1.1396500271296799
1691,1361.142857142857,1485.857142857143,1449.095238095238,1.1669350333541455,1.025368867273504
1567,1348.142857142857,1452.5714285714287,1483.904761904762,1.055997689493614,0.9788845388614339
1613,1335.5714285714287,1426.2857142857142,1517.952380952381,1.0626156790162187,0.9396116322113122
891,1363.5714285714287,1361.142857142857,1525.7619047619048,0.5839705377485097,0.8921069879217253
466,1398,1348.142857142857,1522.3809523809523,0.30609946825148576,0.8855489521426337
1089,1390.7142857142858,1335.5714285714287,1536.047619047619,0.7089623957590601,0.86948569302787
2228,1408.857142857143,1363.5714285714287,1570.4761904761904,1.418677986658581,0.8682534869617952
1932,1413.2857142857142,1398,1582.952380952381,1.2205041814571926,0.88315985801095
1516,1418.142857142857,1390.7142857142858,1576.047619047619,0.9618998700788591,0.8824062603861378
1740,1461.5714285714287,1408.857142857143,1565.142857142857,1.1117196056955094,0.9001460387002556
922,1431.5714285714287,1413.2857142857142,1528,0.6034031413612565,0.924925205684368
500,1451,1418.142857142857,1498.5714285714287,0.3336510962821735,0.946329837940896
1393,1455.7142857142858,1461.5714285714287,1493.3809523809523,0.9327827556519244,0.9786996588119002
2018,1448.7142857142858,1431.5714285714287,1465.142857142857,1.377340093603744,0.9770865834633387
2068,1463.4285714285713,1451,1444.952380952381,1.431189032428157,1.0041853414184023
1549,1459.2857142857142,1455.7142857142858,1433,1.0809490579204466,1.015850862326787
1691,1447.142857142857,1448.7142857142858,1427.952380952381,1.184213159035582,1.0145396338413313
1025,1478.142857142857,1463.4285714285713,1412.6190476190477,0.725602561941682,1.035968312826563
471,1437.2857142857142,1459.2857142857142,1408.5238095238096,0.33439264342946007,1.0360390817809932
1308,1446.2857142857142,1447.142857142857,1414.7619047619048,0.9245371928643554,1.022887916526422
2235,1433.4285714285713,1478.142857142857,1424.4285714285713,1.5690502457125666,1.0377093571356935
1782,1445.4285714285713,1437.2857142857142,1428.7619047619048,1.2472337021730435,1.005965871217171
1612,1439.142857142857,1446.2857142857142,1430.904761904762,1.126559952078272,1.0107491097873473
1601,1437.857142857143,1433.4285714285713,1430.3333333333333,1.1193195059426708,1.0021639977361254
1109,1466.857142857143,1445.4285714285713,1440.7142857142858,0.7697570649479425,1.0032721864154683
427,1466,1439.142857142857,1438.857142857143,0.2967633042096902,1.000198570293884
1299,1490.857142857143,1437.857142857143,1448.857142857143,0.8965687241175311,0.9924078091106291
2438,1497.4285714285713,1466.857142857143,1458.857142857143,1.6711711711711712,1.0054837446141793
1776,1486.5714285714287,1466,1451.4285714285713,1.2236220472440946,1.0100393700787402
1786,1494.142857142857,1490.857142857143,1464.2857142857142,1.2197073170731707,1.0181463414634147
1647,1541.4285714285713,1497.4285714285713,1459.857142857143,1.128192582444466,1.0257363734220568
1033,1498.857142857143,1486.5714285714287,1465.142857142857,0.7050507020280812,1.014625585023401
480,1509.7142857142858,1494.142857142857,1464.1904761904761,0.32782620007805385,1.0204566150643943
1630,1514,1541.4285714285713,1475.4761904761904,1.104728094239148,1.044699047926416
2140,1528.7142857142858,1498.857142857143,1481.2857142857142,1.4446909055839523,1.011862281801524
1852,1500.2857142857142,1509.7142857142858,1471,1.2590074779061862,1.0263183451490725
1816,1493.7142857142858,1514,1483.7142857142858,1.223955324475255,1.0204120932023877
1750,1479.7142857142858,1528.7142857142858,1486.5238095238096,1.1772431687862381,1.028381971361758
834,1475.7142857142858,1500.2857142857142,1477.4285714285713,0.5644942951073294,1.01547089537807
434,1446.5714285714287,1493.7142857142858,1475.6666666666667,0.294104359611475,1.012230146180903
1532,1403.857142857143,1479.7142857142858,1486.3333333333333,1.0307243776631532,0.995546727325153
2112,1358.142857142857,1475.7142857142858,1480.4761904761904,1.4265680283049214,0.996783531682213
1648,1365.142857142857,1446.5714285714287,1474.095238095238,1.1179738984364904,0.9813283369944438
1517,1359.5714285714287,1403.857142857143,1469.5714285714287,1.0322737435598328,0.9552833673568581
1430,1361.2857142857142,1358.142857142857,1461.4285714285713,0.978494623655914,0.9293255131964809
883,1367.2857142857142,1365.142857142857,1450.6666666666667,0.6086856617647058,0.9410451680672268
395,1426.142857142857,1359.5714285714287,1449.142857142857,0.2725749211356467,0.9381900630914828
1544,1466.857142857143,1361.2857142857142,1460.8095238095239,1.056948202236203,0.9318707826710564
2154,1315.2857142857142,1367.2857142857142,1447.2857142857142,1.4883032277169086,0.9447241141052216
2060,1277.5714285714287,1426.142857142857,1460.8095238095239,1.4101770055742087,0.976268865925612
1802,1296.857142857143,1466.857142857143,1461.5714285714287,1.232919558205454,1.0036164597791026
369,1360.2857142857142,1315.2857142857142,1400.7142857142858,0.26343702192758794,0.9390107088220295
619,1399.142857142857,1277.5714285714287,1381,0.44822592324402605,0.9251060308265233
530,1450.7142857142858,1296.857142857143,1383.3809523809523,0.3831193418470965,0.9374548208323294
1988,1445.142857142857,1360.2857142857142,1400.4285714285713,1.4195654391512804,0.9713353055187188
2426,1448.7142857142858,1399.142857142857,1414.047619047619,1.7156423640343492,0.9894595049671662
2421,1467.142857142857,1450.7142857142858,1441.142857142857,1.6799167327517843,1.0066415543219667
1763,1498.142857142857,1445.142857142857,1438.6190476190477,1.2254807851444838,1.0045347721028763
394,1571.4285714285713,1448.7142857142858,1374.047619047619,0.286744065153353,1.054340668861549
748,NA,1467.142857142857,1369.952380952381,0.5460043797142757,1.070944419340262
747,NA,1498.142857142857,1384.857142857143,0.5394058180317722,1.0818031772230245
2501,NA,1571.4285714285713,1431,1.7477288609364081,1.0981331736048716
